"area","date","dwellings"
"Waikato",2007-06-30,169509.776642218
"Waikato",2007-07-31,169738.846436693
"Waikato",2007-08-31,169990.635206201
"Waikato",2007-09-30,170315.402981459
"Waikato",2007-10-31,170632.52112454
"Waikato",2007-11-30,170930.612785435
"Waikato",2007-12-31,171167.964250472
"Waikato",2008-01-31,171396.736251885
"Waikato",2008-02-29,171684.237960563
"Waikato",2008-03-31,171990.64145716
"Waikato",2008-04-30,172196.517701793
"Waikato",2008-05-31,172516.079317007
"Waikato",2008-06-30,172842.212274866
"Waikato",2008-07-31,173126.589954298
"Waikato",2008-08-31,173391.015441496
"Waikato",2008-09-30,173652.546908636
"Waikato",2008-10-31,173893.186793955
"Waikato",2008-11-30,174165.983745618
"Waikato",2008-12-31,174333.598412894
"Waikato",2009-01-31,174514.437316565
"Waikato",2009-02-28,174709.443704548
"Waikato",2009-03-31,174886.420962599
"Waikato",2009-04-30,175110.700218078
"Waikato",2009-05-31,175323.57491371
"Waikato",2009-06-30,175469.199979527
"Waikato",2009-07-31,175641.296843501
"Waikato",2009-08-31,175791.591498176
"Waikato",2009-09-30,175961.727944182
"Waikato",2009-10-31,176125.206235078
"Waikato",2009-11-30,176264.997662313
"Waikato",2009-12-31,176379.216694629
"Waikato",2010-01-31,176458.410771972
"Waikato",2010-02-28,176561.234101067
"Waikato",2010-03-31,176649.848468782
"Waikato",2010-04-30,176727.094930802
"Waikato",2010-05-31,176829.855649695
"Waikato",2010-06-30,176928.812159499
"Waikato",2010-07-31,177066.510319387
"Waikato",2010-08-31,177237.267228783
"Waikato",2010-09-30,177383.412529053
"Waikato",2010-10-31,177550.321560059
"Waikato",2010-11-30,177711.526031219
"Waikato",2010-12-31,177838.677469744
"Waikato",2011-01-31,177932.730260102
"Waikato",2011-02-28,178072.114194886
"Waikato",2011-03-31,178246.424521805
"Waikato",2011-04-30,178388.581289954
"Waikato",2011-05-31,178562.82374531
"Waikato",2011-06-30,178686.973568933
"Waikato",2011-07-31,178856.427879418
"Waikato",2011-08-31,178987.131332436
"Waikato",2011-09-30,179104.588451342
"Waikato",2011-10-31,179217.300042406
"Waikato",2011-11-30,179357.364683169
"Waikato",2011-12-31,179461.530132564
"Waikato",2012-01-31,179519.423907984
"Waikato",2012-02-29,179603.72950204
"Waikato",2012-03-31,179706.890057896
"Waikato",2012-04-30,179788.325571089
"Waikato",2012-05-31,179925.409993154
"Waikato",2012-06-30,180041.710515931
"Waikato",2012-07-31,180166.476330787
"Waikato",2012-08-31,180344.037722321
"Waikato",2012-09-30,180461.200731118
"Waikato",2012-10-31,180604.744867275
"Waikato",2012-11-30,180744.487249646
"Waikato",2012-12-31,180842.713044023
"Waikato",2013-01-31,180928.660919054
"Waikato",2013-02-28,181022.13145207
"Waikato",2013-03-31,181158
"Waikato",2013-04-30,181327.438679846
"Waikato",2013-05-31,181510.119390341
"Waikato",2013-06-30,181653.237485722
"Waikato",2013-07-31,181817.139228519
"Waikato",2013-08-31,181985.79725506
"Waikato",2013-09-30,182167.704656467
"Waikato",2013-10-31,182382.682453471
"Waikato",2013-11-30,182569.402988303
"Waikato",2013-12-31,182729.741736861
"Waikato",2014-01-31,182854.247333465
"Waikato",2014-02-28,183053.367499816
"Waikato",2014-03-31,183238.373451506
"Waikato",2014-04-30,183456.479175662
"Waikato",2014-05-31,183709.588029007
"Waikato",2014-06-30,183867.35007471
"Waikato",2014-07-31,184065.776766333
"Waikato",2014-08-31,184285.041778988
"Waikato",2014-09-30,184498.691788287
"Waikato",2014-10-31,184703.888691645
"Waikato",2014-11-30,184948.841879844
"Waikato",2014-12-31,185168.329667086
"Waikato",2015-01-31,185325.461615935
"Waikato",2015-02-28,185532.75649777
"Waikato",2015-03-31,185778.885158946
"Waikato",2015-04-30,186052.511917625
"Waikato",2015-05-31,186260.923926713
"Waikato",2015-06-30,186493.992122608
"Waikato",2015-07-31,186720.494520811
"Waikato",2015-08-31,186934.748795975
"Waikato",2015-09-30,187114.975217009
"Waikato",2015-10-31,187325.544910338
"Waikato",2015-11-30,187523.856552335
"Waikato",2015-12-31,187732.635772279
"Waikato",2016-01-31,187930.100119001
"Waikato",2016-02-29,188141.824340689
"Waikato",2016-03-31,188376.342329672
"Waikato",2016-04-30,188611.867554659
"Waikato",2016-05-31,188879.677897801
"Waikato",2016-06-30,189103.004233204
"Waikato",2016-07-31,189410.765482941
"Waikato",2016-08-31,189659.818211017
"Waikato",2016-09-30,189990.492367571
"Waikato",2016-10-31,190263.396148425
"Waikato",2016-11-30,190560.085836132
"Waikato",2016-12-31,190903.341733589
"Waikato",2017-01-31,191178.368109648
"Waikato",2017-02-28,191465.802821483
"Waikato",2017-03-31,191755.210388095
"Waikato",2017-04-30,192030.453554563
"Waikato",2017-05-31,192358.936035645
"Waikato",2017-06-30,192704.597008658
"Waikato",2017-07-31,193027.556153093
"Waikato",2017-08-31,193353.449418951
"Waikato",2017-09-30,193676.5781604
"Waikato",2017-10-31,193991.240467516
"Waikato",2017-11-30,194342.094433183
"Waikato",2017-12-31,194607.50611251
"Waikato",2018-01-31,194826.41019982
"Waikato",2018-02-28,195133.780185539
"Waikato",2018-03-31,195465
"Waikato",2018-04-30,195716.009704473
"Waikato",2018-05-31,196073.508374479
"Waikato",2018-06-30,196323.567284617
"Waikato",2018-07-31,196644.935769888
"Waikato",2018-08-31,196983.418553192
"Waikato",2018-09-30,197262.001293384
"Waikato",2018-10-31,197549.141182591
"Waikato",2018-11-30,197830.576305787
"Waikato",2018-12-31,198025.489144488
"Waikato",2019-01-31,198208.992451167
"Waikato",2019-02-28,198460.002155639
"Waikato",2019-03-31,198770.911903225
"Waikato",2019-04-30,199012.413664346
"Waikato",2019-05-31,199333.782149618
"Waikato",2019-06-30,199634.233159517
"Waikato",2019-07-31,199909.963516703
"Waikato",2019-08-31,200289.330456417
"Waikato",2019-09-30,200605.944970013
"Waikato",2019-10-31,200952.984902333
"Waikato",2019-11-30,201340.908991064
"Waikato",2019-12-31,201583.36154652
"Waikato",2020-01-31,201803.945832269
"Waikato",2020-02-29,202131.969877886
"Waikato",2020-03-31,202493.271725233
"Waikato",2020-04-30,202713.856010982
"Waikato",2020-05-31,203141.713461788
"Waikato",2020-06-30,203440.262883016
"Waikato",2020-07-31,203810.121879379
"Waikato",2020-08-31,204138.145924997
"Waikato",2020-09-30,204558.397021122
"Waikato",2020-10-31,204939.665549506
"Waikato",2020-11-30,205311.42613454
"Waikato",2020-12-31,205625.18826513
"Waikato",2021-01-31,205854.329699895
"Waikato",2021-02-28,206184.255334183
"Waikato",2021-03-31,206481.853961077
"Waikato",2021-04-30,206722.404927863
"Waikato",2021-05-31,207046.62579614
"Waikato",2021-06-30,207425.992735854
"Waikato",2021-07-31,207741.656455115
"Waikato",2021-08-31,208041.156670679
"Waikato",2021-09-30,208401.507723691
"Waikato",2021-10-31,208783.727046411
"Waikato",2021-11-30,209141.225716417
"Waikato",2021-12-31,209462.594201689
"Waikato",2022-01-31,209743.07853055
"Waikato",2022-02-28,210113.888321249
"Waikato",2022-03-31,210566.466424767
"Waikato",2022-04-30,210893.53967605
"Waikato",2022-05-31,211392.70670199
"Waikato",2022-06-30,211821.51494713
"Waikato",2022-07-31,212258.880341287
"Waikato",2022-08-31,212670.574288396
"Waikato",2022-09-30,213125.053980585
"Waikato",2022-10-31,213495.863771283
"Waikato",2022-11-30,213954.146640813
"Waikato",2022-12-31,214338.267552203
"Waikato",2023-01-31,214625.40744141
"Wellington",2001-12-31,172894
"Wellington",2002-01-31,173047.9
"Wellington",2002-02-28,173215.1
"Wellington",2002-03-31,173333.85
"Wellington",2002-04-30,173499.15
"Wellington",2002-05-31,173668.25
"Wellington",2002-06-30,173839.25
"Wellington",2002-07-31,173999.8
"Wellington",2002-08-31,174200.25
"Wellington",2002-09-30,174491.9
"Wellington",2002-10-31,174631.55
"Wellington",2002-11-30,174775.95
"Wellington",2002-12-31,174916.55
"Wellington",2003-01-31,175049.55
"Wellington",2003-02-28,175168.3
"Wellington",2003-03-31,175278.5
"Wellington",2003-04-30,175386.8
"Wellington",2003-05-31,175530.25
"Wellington",2003-06-30,175711.7
"Wellington",2003-07-31,175837.1
"Wellington",2003-08-31,176098.35
"Wellington",2003-09-30,176246.55
"Wellington",2003-10-31,176428.95
"Wellington",2003-11-30,176706.35
"Wellington",2003-12-31,176991.35
"Wellington",2004-01-31,177213.65
"Wellington",2004-02-29,177374.2
"Wellington",2004-03-31,177469.2
"Wellington",2004-04-30,177620.25
"Wellington",2004-05-31,177888.15
"Wellington",2004-06-30,178109.5
"Wellington",2004-07-31,178282.4
"Wellington",2004-08-31,178468.6
"Wellington",2004-09-30,178746.95
"Wellington",2004-10-31,178868.55
"Wellington",2004-11-30,179050.95
"Wellington",2004-12-31,179251.4
"Wellington",2005-01-31,179526.9
"Wellington",2005-02-28,179756.8
"Wellington",2005-03-31,179879.35
"Wellington",2005-04-30,180085.5
"Wellington",2005-05-31,180208.05
"Wellington",2005-06-30,180420.85
"Wellington",2005-07-31,180744.8
"Wellington",2005-08-31,180954.75
"Wellington",2005-09-30,181080.15
"Wellington",2005-10-31,181229.3
"Wellington",2005-11-30,181397.45
"Wellington",2005-12-31,181556.1
"Wellington",2006-01-31,181704.3
"Wellington",2006-02-28,181817.35
"Wellington",2006-03-31,181938
"Wellington",2006-04-30,182389.939749895
"Wellington",2006-05-31,182500.810996053
"Wellington",2006-06-30,182659.153144733
"Wellington",2006-07-31,182765.235264671
"Wellington",2006-08-31,182898.839346504
"Wellington",2006-09-30,183132.127040887
"Wellington",2006-10-31,183279.922504014
"Wellington",2006-11-30,183439.087174664
"Wellington",2006-12-31,183561.20092719
"Wellington",2007-01-31,183682.34518723
"Wellington",2007-02-28,183887.001024836
"Wellington",2007-03-31,184032.776919927
"Wellington",2007-04-30,184132.024073128
"Wellington",2007-05-31,184293.889160139
"Wellington",2007-06-30,184432.953540901
"Wellington",2007-07-31,184549.222300409
"Wellington",2007-08-31,184718.604473732
"Wellington",2007-09-30,184847.164049535
"Wellington",2007-10-31,184959.575249712
"Wellington",2007-11-30,185135.523026222
"Wellington",2007-12-31,185275.398911462
"Wellington",2008-01-31,185376.365617922
"Wellington",2008-02-29,185471.624979387
"Wellington",2008-03-31,185617.128262181
"Wellington",2008-04-30,185753.125471229
"Wellington",2008-05-31,185909.959965325
"Wellington",2008-06-30,186194.761606505
"Wellington",2008-07-31,186361.015941285
"Wellington",2008-08-31,186534.827053597
"Wellington",2008-09-30,186679.225879631
"Wellington",2008-10-31,186831.183601945
"Wellington",2008-11-30,186985.012085532
"Wellington",2008-12-31,187130.286543496
"Wellington",2009-01-31,187236.685722655
"Wellington",2009-02-28,187369.597750628
"Wellington",2009-03-31,187461.747212287
"Wellington",2009-04-30,187878.834552749
"Wellington",2009-05-31,187985.137893854
"Wellington",2009-06-30,188067.742155546
"Wellington",2009-07-31,188262.098659997
"Wellington",2009-08-31,188411.910183745
"Wellington",2009-09-30,188670.606152764
"Wellington",2009-10-31,188739.868816363
"Wellington",2009-11-30,188794.915662435
"Wellington",2009-12-31,188853.739484775
"Wellington",2010-01-31,188921.073192144
"Wellington",2010-02-28,189110.516552967
"Wellington",2010-03-31,189156.991434681
"Wellington",2010-04-30,189211.029591422
"Wellington",2010-05-31,189269.789921934
"Wellington",2010-06-30,189370.180893822
"Wellington",2010-07-31,189445.003931899
"Wellington",2010-08-31,189533.061288775
"Wellington",2010-09-30,189594.610175583
"Wellington",2010-10-31,189676.962306212
"Wellington",2010-11-30,189798.087874474
"Wellington",2010-12-31,189927.707013402
"Wellington",2011-01-31,189988.253708373
"Wellington",2011-02-28,190079.055904702
"Wellington",2011-03-31,190187.811909853
"Wellington",2011-04-30,190279.52709871
"Wellington",2011-05-31,190398.649483923
"Wellington",2011-06-30,190536.662965467
"Wellington",2011-07-31,190634.943545636
"Wellington",2011-08-31,190726.589451419
"Wellington",2011-09-30,190813.492843447
"Wellington",2011-10-31,190890.928440451
"Wellington",2011-11-30,191004.26784135
"Wellington",2011-12-31,191112.862539121
"Wellington",2012-01-31,191159.065161663
"Wellington",2012-02-29,191222.268485528
"Wellington",2012-03-31,191315.697507023
"Wellington",2012-04-30,191365.647584604
"Wellington",2012-05-31,191435.428306024
"Wellington",2012-06-30,191482.523581108
"Wellington",2012-07-31,191590.066155205
"Wellington",2012-08-31,191661.697156661
"Wellington",2012-09-30,191708.758531771
"Wellington",2012-10-31,191774.69913822
"Wellington",2012-11-30,191843.460788441
"Wellington",2012-12-31,192006.637946597
"Wellington",2013-01-31,192049.874037975
"Wellington",2013-02-28,192128.978762026
"Wellington",2013-03-31,192243
"Wellington",2013-04-30,192333.873034483
"Wellington",2013-05-31,192420.981795095
"Wellington",2013-06-30,192577.03699405
"Wellington",2013-07-31,192701.951081147
"Wellington",2013-08-31,192817.438888575
"Wellington",2013-09-30,192946.167153513
"Wellington",2013-10-31,193037.129359353
"Wellington",2013-11-30,193151.721883607
"Wellington",2013-12-31,193276.723702523
"Wellington",2014-01-31,193380.011968838
"Wellington",2014-02-28,193472.920530985
"Wellington",2014-03-31,193575.292320933
"Wellington",2014-04-30,193816.609420262
"Wellington",2014-05-31,193929.419135675
"Wellington",2014-06-30,194041.299898729
"Wellington",2014-07-31,194217.480418944
"Wellington",2014-08-31,194340.744054685
"Wellington",2014-09-30,194449.843158989
"Wellington",2014-10-31,194626.094616419
"Wellington",2014-11-30,194843.982452753
"Wellington",2014-12-31,194960.709432894
"Wellington",2015-01-31,195097.315733314
"Wellington",2015-02-28,195221.645557333
"Wellington",2015-03-31,195340.317694167
"Wellington",2015-04-30,195497.795846802
"Wellington",2015-05-31,195630.698014033
"Wellington",2015-06-30,195758.88872089
"Wellington",2015-07-31,195888.04460847
"Wellington",2015-08-31,196016.273143177
"Wellington",2015-09-30,196215.505556852
"Wellington",2015-10-31,196334.312370426
"Wellington",2015-11-30,196449.349951722
"Wellington",2015-12-31,196627.833513673
"Wellington",2016-01-31,196755.217948764
"Wellington",2016-02-29,196868.418098764
"Wellington",2016-03-31,197078.223114645
"Wellington",2016-04-30,197208.510529515
"Wellington",2016-05-31,197367.230334067
"Wellington",2016-06-30,197467.248567754
"Wellington",2016-07-31,197584.331673503
"Wellington",2016-08-31,197741.220284756
"Wellington",2016-09-30,197877.289187044
"Wellington",2016-10-31,198013.378242858
"Wellington",2016-11-30,198340.899899769
"Wellington",2016-12-31,198458.092090479
"Wellington",2017-01-31,198565.823772515
"Wellington",2017-02-28,198689.683856669
"Wellington",2017-03-31,198807.874577389
"Wellington",2017-04-30,198949.782068754
"Wellington",2017-05-31,199097.399070656
"Wellington",2017-06-30,199374.934174086
"Wellington",2017-07-31,199511.227564265
"Wellington",2017-08-31,199680.731822973
"Wellington",2017-09-30,199976.397187
"Wellington",2017-10-31,200280.645770745
"Wellington",2017-11-30,200422.741441664
"Wellington",2017-12-31,200548.731583118
"Wellington",2018-01-31,200667.150470548
"Wellington",2018-02-28,200810.254908189
"Wellington",2018-03-31,200979
"Wellington",2018-04-30,201100.454843275
"Wellington",2018-05-31,201315.847416897
"Wellington",2018-06-30,201571.092360968
"Wellington",2018-07-31,201765.609883401
"Wellington",2018-08-31,201997.133178394
"Wellington",2018-09-30,202264.713379986
"Wellington",2018-10-31,202418.429666006
"Wellington",2018-11-30,202630.975641738
"Wellington",2018-12-31,202776.152134091
"Wellington",2019-01-31,202908.04450296
"Wellington",2019-02-28,203134.823468138
"Wellington",2019-03-31,203406.199133582
"Wellington",2019-04-30,203601.665521978
"Wellington",2019-05-31,203840.779744676
"Wellington",2019-06-30,204209.888604318
"Wellington",2019-07-31,204361.707158412
"Wellington",2019-08-31,204553.378082956
"Wellington",2019-09-30,204735.560347869
"Wellington",2019-10-31,204941.46426186
"Wellington",2019-11-30,205218.533123082
"Wellington",2019-12-31,205367.505079287
"Wellington",2020-01-31,205510.783839713
"Wellington",2020-02-29,205756.540124153
"Wellington",2020-03-31,205975.728161627
"Wellington",2020-04-30,206191.120735248
"Wellington",2020-05-31,206455.85433895
"Wellington",2020-06-30,206729.127736319
"Wellington",2020-07-31,206946.418041867
"Wellington",2020-08-31,207159.912883562
"Wellington",2020-09-30,207484.425042938
"Wellington",2020-10-31,207779.522357459
"Wellington",2020-11-30,208119.216372245
"Wellington",2020-12-31,208422.853480433
"Wellington",2021-01-31,208612.626673051
"Wellington",2021-02-28,208921.956977018
"Wellington",2021-03-31,209110.781303673
"Wellington",2021-04-30,209206.616765945
"Wellington",2021-05-31,209514.998203949
"Wellington",2021-06-30,209739.879437201
"Wellington",2021-07-31,209911.62417652
"Wellington",2021-08-31,210161.175924812
"Wellington",2021-09-30,210381.312828249
"Wellington",2021-10-31,210686.847668364
"Wellington",2021-11-30,210956.325601881
"Wellington",2021-12-31,211323.536729596
"Wellington",2022-01-31,211544.622498996
"Wellington",2022-02-28,211747.679815097
"Wellington",2022-03-31,211992.487233574
"Wellington",2022-04-30,212264.811764981
"Wellington",2022-05-31,212563.704543354
"Wellington",2022-06-30,212780.994848901
"Wellington",2022-07-31,213012.518143895
"Wellington",2022-08-31,213290.53587108
"Wellington",2022-09-30,213667.235658426
"Wellington",2022-10-31,213991.747817803
"Wellington",2022-11-30,214403.555645783
"Wellington",2022-12-31,214792.59069065
"Wellington",2023-01-31,214950.102440523
"West Coast",2001-12-31,14469.35
"West Coast",2002-01-31,14474.1
"West Coast",2002-02-28,14476.95
"West Coast",2002-03-31,14490.25
"West Coast",2002-04-30,14497.85
"West Coast",2002-05-31,14506.4
"West Coast",2002-06-30,14518.75
"West Coast",2002-07-31,14524.45
"West Coast",2002-08-31,14531.1
"West Coast",2002-09-30,14545.35
"West Coast",2002-10-31,14560.55
"West Coast",2002-11-30,14565.3
"West Coast",2002-12-31,14571.95
"West Coast",2003-01-31,14586.2
"West Coast",2003-02-28,14596.65
"West Coast",2003-03-31,14608.05
"West Coast",2003-04-30,14613.75
"West Coast",2003-05-31,14624.2
"West Coast",2003-06-30,14631.8
"West Coast",2003-07-31,14643.2
"West Coast",2003-08-31,14647.95
"West Coast",2003-09-30,14656.5
"West Coast",2003-10-31,14666
"West Coast",2003-11-30,14669.8
"West Coast",2003-12-31,14685.95
"West Coast",2004-01-31,14699.25
"West Coast",2004-02-29,14710.65
"West Coast",2004-03-31,14718.25
"West Coast",2004-04-30,14732.5
"West Coast",2004-05-31,14742
"West Coast",2004-06-30,14755.3
"West Coast",2004-07-31,14769.55
"West Coast",2004-08-31,14787.6
"West Coast",2004-09-30,14807.55
"West Coast",2004-10-31,14818.95
"West Coast",2004-11-30,14833.2
"West Coast",2004-12-31,14845.55
"West Coast",2005-01-31,14863.6
"West Coast",2005-02-28,14875
"West Coast",2005-03-31,14890.2
"West Coast",2005-04-30,14899.7
"West Coast",2005-05-31,14921.55
"West Coast",2005-06-30,14938.65
"West Coast",2005-07-31,14954.8
"West Coast",2005-08-31,14969.05
"West Coast",2005-09-30,14983.3
"West Coast",2005-10-31,15003.25
"West Coast",2005-11-30,15016.55
"West Coast",2005-12-31,15027
"West Coast",2006-01-31,15050.75
"West Coast",2006-02-28,15060.25
"West Coast",2006-03-31,15084
"West Coast",2006-04-30,15107.8860098205
"West Coast",2006-05-31,15123.2180269302
"West Coast",2006-06-30,15132.8480476844
"West Coast",2006-07-31,15139.6267375349
"West Coast",2006-08-31,15159.6956674255
"West Coast",2006-09-30,15181.6581646152
"West Coast",2006-10-31,15190.3259854195
"West Coast",2006-11-30,15209.4316062738
"West Coast",2006-12-31,15236.1243617263
"West Coast",2007-01-31,15241.9348625606
"West Coast",2007-02-28,15247.7435888567
"West Coast",2007-03-31,15263.9859006746
"West Coast",2007-04-30,15277.3783234013
"West Coast",2007-05-31,15304.0454589589
"West Coast",2007-06-30,15317.4292308119
"West Coast",2007-07-31,15338.3952572832
"West Coast",2007-08-31,15360.3040746931
"West Coast",2007-09-30,15387.8953685386
"West Coast",2007-10-31,15412.6361078409
"West Coast",2007-11-30,15434.5272907777
"West Coast",2007-12-31,15451.6745736895
"West Coast",2008-01-31,15472.6076602959
"West Coast",2008-02-29,15490.6930759837
"West Coast",2008-03-31,15511.615848087
"West Coast",2008-04-30,15525.902705587
"West Coast",2008-05-31,15554.3925378254
"West Coast",2008-06-30,15581.9282664443
"West Coast",2008-07-31,15597.1474894712
"West Coast",2008-08-31,15612.3627197872
"West Coast",2008-09-30,15629.4673028742
"West Coast",2008-10-31,15656.0330679386
"West Coast",2008-11-30,15669.3418655538
"West Coast",2008-12-31,15681.7007740775
"West Coast",2009-01-31,15703.518646406
"West Coast",2009-02-28,15717.7620277208
"West Coast",2009-03-31,15733.8936527202
"West Coast",2009-04-30,15754.7505450937
"West Coast",2009-05-31,15768.035830078
"West Coast",2009-06-30,15789.8286370548
"West Coast",2009-07-31,15811.6158985998
"West Coast",2009-08-31,15824.8885399996
"West Coast",2009-09-30,15831.5402394621
"West Coast",2009-10-31,15842.9160972124
"West Coast",2009-11-30,15857.1242095809
"West Coast",2009-12-31,15879.8336330583
"West Coast",2010-01-31,15889.3087144481
"West Coast",2010-02-28,15897.8363467366
"West Coast",2010-03-31,15906.361539035
"West Coast",2010-04-30,15914.8842913435
"West Coast",2010-05-31,15922.4601490938
"West Coast",2010-06-30,15929.0894450118
"West Coast",2010-07-31,15944.2148393327
"West Coast",2010-08-31,15955.5597535736
"West Coast",2010-09-30,15965.0135405053
"West Coast",2010-10-31,15973.5207656048
"West Coast",2010-11-30,15988.632074529
"West Coast",2010-12-31,15999.0209997035
"West Coast",2011-01-31,16004.6892047579
"West Coast",2011-02-28,16017.903286398
"West Coast",2011-03-31,16033.9438554073
"West Coast",2011-04-30,16045.2640370223
"West Coast",2011-05-31,16055.637989531
"West Coast",2011-06-30,16067.895083927
"West Coast",2011-07-31,16083.9204584532
"West Coast",2011-08-31,16098.0560365738
"West Coast",2011-09-30,16108.4171236808
"West Coast",2011-10-31,16123.4881727701
"West Coast",2011-11-30,16131.9580216593
"West Coast",2011-12-31,16142.3101251667
"West Coast",2012-01-31,16154.5438178405
"West Coast",2012-02-29,16161.1214303342
"West Coast",2012-03-31,16179.9432359892
"West Coast",2012-04-30,16189.3411249684
"West Coast",2012-05-31,16197.7945593795
"West Coast",2012-06-30,16212.8373267667
"West Coast",2012-07-31,16222.2266757809
"West Coast",2012-08-31,16232.554823023
"West Coast",2012-09-30,16253.2349270309
"West Coast",2012-10-31,16261.6736105934
"West Coast",2012-11-30,16273.8743634023
"West Coast",2012-12-31,16286.0717889523
"West Coast",2013-01-31,16297.3249817512
"West Coast",2013-02-28,16302.9303016091
"West Coast",2013-03-31,16317
"West Coast",2013-04-30,16325.5901891932
"West Coast",2013-05-31,16336.0606164627
"West Coast",2013-06-30,16350.2920845212
"West Coast",2013-07-31,16373.9270015069
"West Coast",2013-08-31,16389.0954360501
"West Coast",2013-09-30,16396.7390599391
"West Coast",2013-10-31,16410.9643169967
"West Coast",2013-11-30,16418.6059176052
"West Coast",2013-12-31,16422.4856304699
"West Coast",2014-01-31,16427.3050859486
"West Coast",2014-02-28,16439.6453055202
"West Coast",2014-03-31,16451.0440885686
"West Coast",2014-04-30,16461.501576253
"West Coast",2014-05-31,16471.9579346645
"West Coast",2014-06-30,16478.653252287
"West Coast",2014-07-31,16492.8672636689
"West Coast",2014-08-31,16503.3202342617
"West Coast",2014-09-30,16511.8924021418
"West Coast",2014-10-31,16520.4636289612
"West Coast",2014-11-30,16532.7928851753
"West Coast",2014-12-31,16547.9399105868
"West Coast",2015-01-31,16557.4474451483
"West Coast",2015-02-28,16566.0143430883
"West Coast",2015-03-31,16572.7011911642
"West Coast",2015-04-30,16586.9033451808
"West Coast",2015-05-31,16596.4066920221
"West Coast",2015-06-30,16600.272524241
"West Coast",2015-07-31,16605.0772521192
"West Coast",2015-08-31,16616.4566493165
"West Coast",2015-09-30,16620.320646467
"West Coast",2015-10-31,16628.8802982393
"West Coast",2015-11-30,16638.3781869283
"West Coast",2015-12-31,16645.9967786018
"West Coast",2016-01-31,16657.370858806
"West Coast",2016-02-29,16664.987568358
"West Coast",2016-03-31,16675.4204002511
"West Coast",2016-04-30,16683.0352747347
"West Coast",2016-05-31,16690.6493022636
"West Coast",2016-06-30,16700.1401800502
"West Coast",2016-07-31,16710.568824223
"West Coast",2016-08-31,16719.1188301229
"West Coast",2016-09-30,16722.0356502797
"West Coast",2016-10-31,16726.8294148003
"West Coast",2016-11-30,16728.8067746615
"West Coast",2016-12-31,16736.4152499321
"West Coast",2017-01-31,16739.3302820735
"West Coast",2017-02-28,16745.9988265181
"West Coast",2017-03-31,16753.6050432429
"West Coast",2017-04-30,16757.4569007099
"West Coast",2017-05-31,16765.0616117376
"West Coast",2017-06-30,16769.8506239014
"West Coast",2017-07-31,16773.7008345122
"West Coast",2017-08-31,16783.1797137743
"West Coast",2017-09-30,16787.9668438167
"West Coast",2017-10-31,16798.381983768
"West Coast",2017-11-30,16799.4155074012
"West Coast",2017-12-31,16809.8288593371
"West Coast",2018-01-31,16813.675399811
"West Coast",2018-02-28,16825.0247301178
"West Coast",2018-03-31,16842
"West Coast",2018-04-30,16853.2543259086
"West Coast",2018-05-31,16860.7572098476
"West Coast",2018-06-30,16870.1358147714
"West Coast",2018-07-31,16875.7629777257
"West Coast",2018-08-31,16892.6444665885
"West Coast",2018-09-30,16896.395908558
"West Coast",2018-10-31,16901.0852110199
"West Coast",2018-11-30,16909.5259554514
"West Coast",2018-12-31,16915.1531184056
"West Coast",2019-01-31,16918.9045603751
"West Coast",2019-02-28,16926.4074443142
"West Coast",2019-03-31,16936.7239097304
"West Coast",2019-04-30,16944.2267936694
"West Coast",2019-05-31,16960.1704220399
"West Coast",2019-06-30,16973.3004689332
"West Coast",2019-07-31,16981.7412133646
"West Coast",2019-08-31,16990.181957796
"West Coast",2019-09-30,17000.4984232122
"West Coast",2019-10-31,17013.6284701055
"West Coast",2019-11-30,17022.0692145369
"West Coast",2019-12-31,17033.3235404455
"West Coast",2020-01-31,17038.0128429074
"West Coast",2020-02-29,17046.4535873388
"West Coast",2020-03-31,17056.770052755
"West Coast",2020-04-30,17066.1486576788
"West Coast",2020-05-31,17075.5272626026
"West Coast",2020-06-30,17085.8437280188
"West Coast",2020-07-31,17097.0980539273
"West Coast",2020-08-31,17108.3523798359
"West Coast",2020-09-30,17125.2338686987
"West Coast",2020-10-31,17137.4260550996
"West Coast",2020-11-30,17151.4939624853
"West Coast",2020-12-31,17163.6861488863
"West Coast",2021-01-31,17174.9404747948
"West Coast",2021-02-28,17186.1948007034
"West Coast",2021-03-31,17192.7598241501
"West Coast",2021-04-30,17198.3869871043
"West Coast",2021-05-31,17205.8898710434
"West Coast",2021-06-30,17212.45489449
"West Coast",2021-07-31,17219.0199179367
"West Coast",2021-08-31,17228.3985228605
"West Coast",2021-09-30,17237.7771277843
"West Coast",2021-10-31,17249.9693141852
"West Coast",2021-11-30,17264.0372215709
"West Coast",2021-12-31,17271.54010551
"West Coast",2022-01-31,17283.7322919109
"West Coast",2022-02-28,17300.6137807737
"West Coast",2022-03-31,17313.7438276671
"West Coast",2022-04-30,17323.1224325909
"West Coast",2022-05-31,17345.631084408
"West Coast",2022-06-30,17363.4504337632
"West Coast",2022-07-31,17386.8969460727
"West Coast",2022-08-31,17396.2755509965
"West Coast",2022-09-30,17419.722063306
"West Coast",2022-10-31,17439.417133646
"West Coast",2022-11-30,17460.0500644783
"West Coast",2022-12-31,17475.9936928488
"West Coast",2023-01-31,17485.3722977726
